模型名称：数据导出
合约名称：PTA1309 
测试时间：2007-02-26 -- 2013-04-18
测试周期：日线
测试模式：实战模式
开仓时使用的资金比率：100%
最大开仓手数：1000
保证金比率：8%
单位：5吨/手
手续费：0圆/手
----------------------------------
  测试天数：		2243		  测试周期数：	1444
  指令总数：		1444		  平均交易周期：1
  初始资金：		2147483647		  最终权益：	2147485696
  总收益率(盈利/初始资金)：	0.00%	  盈利：	2049.00
  扣除最大盈利后收益率：	-0.00%
  扣除最大亏损后收益率：	0.00%

  可靠性(胜率)：	50.69%		  成交额：	119569856
  期望收益(平均R乘数)：	0.00R		  总手续费：	0

  总交易次数：		1444		
  盈利次数比例：	49.72%		  亏损次数比例：	49.24%
  平均利润率：		0.00%		  平均每次盈利：	1
  标准离差率：		112509.6%		  标准离差：		654.49
  多头次数：		722		  空头次数：		721
  多头盈利次数：	371		  空头盈利次数：	347

  盈利次数：		718		  亏损次数：	711
  总盈利：		307580(0.01%)	  总亏损：	-306740(-0.01%)
  平均盈利率：		428(0.00%)	  平均亏损率：	-431(-0.00%)
  最大盈利额：		4240(0.00%)	  最大亏损额：	-7590(-0.00%)
  平均盈利周期：	1		  平均亏损周期：	1
  最大盈利周期：	1		  最大亏损周期：	1
  最大连续盈利次数：	12		  最大连续亏损次数：	9
  最大连续盈利：	10200(0.00%)	  最大连续亏损：	-8880(-0.00%)

  空仓总时间：		0		  最长空仓时间：	0
  空仓时间/总时间：	0.00%


开仓时间	开仓价格	交易类型	平仓时间	平仓价格	手数	手续费	盈利	扣除手续费后盈利	总资金	平仓类型
20120109	8574	多头	20120110	8556	1	0	-90	-90	2147496192	正常
20120110	8556	空头	20120111	8552	1	0	20	20	2147496192	正常
20120111	8552	多头	20120112	8510	1	0	-210	-210	2147495936	正常
20120112	8510	空头	20120113	8526	1	0	-80	-80	2147495936	正常
20120113	8526	多头	20120116	8578	1	0	260	260	2147496192	正常
20120116	8578	空头	20120117	8714	1	0	-680	-680	2147495424	正常
20120117	8714	多头	20120118	8748	1	0	170	170	2147495680	正常
20120118	8748	空头	20120119	8772	1	0	-120	-120	2147495680	正常
20120119	8772	多头	20120120	8872	1	0	500	500	2147496192	正常
20120120	8872	空头	20120130	8960	1	0	-440	-440	2147495680	正常
20120130	8960	多头	20120131	9040	1	0	400	400	2147496192	正常
20120131	9040	空头	20120201	8976	1	0	320	320	2147496448	正常
20120201	8976	多头	20120202	8906	1	0	-350	-350	2147496192	正常
20120202	8906	空头	20120203	8946	1	0	-200	-200	2147495936	正常
20120203	8946	多头	20120206	9060	1	0	570	570	2147496448	正常
20120206	9060	空头	20120207	8984	1	0	380	380	2147496704	正常
20120207	8984	多头	20120208	9112	1	0	640	640	2147497472	正常
20120208	9112	空头	20120209	9036	1	0	380	380	2147497728	正常
20120209	9036	多头	20120210	9044	1	0	40	40	2147497728	正常
20120210	9044	空头	20120213	9014	1	0	150	150	2147497984	正常
20120213	9014	多头	20120214	8998	1	0	-80	-80	2147497984	正常
20120214	8998	空头	20120215	8904	1	0	470	470	2147498496	正常
20120215	8904	多头	20120216	8736	1	0	-840	-840	2147497728	正常
20120216	8736	空头	20120217	8806	1	0	-350	-350	2147497472	正常
20120217	8806	多头	20120220	8824	1	0	90	90	2147497472	正常
20120220	8824	空头	20120221	8880	1	0	-280	-280	2147497216	正常
20120221	8880	多头	20120222	8894	1	0	70	70	2147497216	正常
20120222	8894	空头	20120223	8850	1	0	220	220	2147497472	正常
20120223	8850	多头	20120224	8860	1	0	50	50	2147497472	正常
20120224	8860	空头	20120227	8996	1	0	-680	-680	2147496704	正常
20120227	8996	多头	20120228	9060	1	0	320	320	2147496960	正常
20120228	9060	空头	20120229	9070	1	0	-50	-50	2147496960	正常
20120229	9070	多头	20120301	9034	1	0	-180	-180	2147496704	正常
20120301	9034	空头	20120302	9174	1	0	-700	-700	2147495936	正常
20120302	9174	多头	20120305	9152	1	0	-110	-110	2147495936	正常
20120305	9152	空头	20120306	9056	1	0	480	480	2147496448	正常
20120306	9056	多头	20120307	8952	1	0	-520	-520	2147495936	正常
20120307	8952	空头	20120308	8980	1	0	-140	-140	2147495680	正常
20120308	8980	多头	20120309	9028	1	0	240	240	2147495936	正常
20120309	9028	空头	20120312	8894	1	0	670	670	2147496704	正常
20120312	8894	多头	20120313	8946	1	0	260	260	2147496960	正常
20120313	8946	空头	20120314	8916	1	0	150	150	2147497216	正常
20120314	8916	多头	20120315	8826	1	0	-450	-450	2147496704	正常
20120315	8826	空头	20120316	8752	1	0	370	370	2147496960	正常
20120316	8752	多头	20120319	8638	1	0	-570	-570	2147496448	正常
20120319	8638	空头	20120320	8646	1	0	-40	-40	2147496448	正常
20120320	8646	多头	20120321	8670	1	0	120	120	2147496448	正常
20120321	8670	空头	20120322	8668	1	0	10	10	2147496448	正常
20120322	8668	多头	20120323	8712	1	0	220	220	2147496704	正常
20120323	8712	空头	20120326	8716	1	0	-20	-20	2147496704	正常
20120326	8716	多头	20120327	8762	1	0	230	230	2147496960	正常
20120327	8762	空头	20120328	8772	1	0	-50	-50	2147496960	正常
20120328	8772	多头	20120329	8684	1	0	-440	-440	2147496448	正常
20120329	8684	空头	20120330	8646	1	0	190	190	2147496704	正常
20120330	8646	多头	20120405	8636	1	0	-50	-50	2147496704	正常
20120405	8636	空头	20120406	8638	1	0	-10	-10	2147496704	正常
20120406	8638	多头	20120409	8558	1	0	-400	-400	2147496192	正常
20120409	8558	空头	20120410	8600	1	0	-210	-210	2147495936	正常
20120410	8600	多头	20120411	8550	1	0	-250	-250	2147495680	正常
20120411	8550	空头	20120412	8594	1	0	-220	-220	2147495424	正常
20120412	8594	多头	20120413	8602	1	0	40	40	2147495424	正常
20120413	8602	空头	20120416	8652	1	0	-250	-250	2147495168	正常
20120416	8652	多头	20120417	8670	1	0	90	90	2147495168	正常
20120417	8670	空头	20120418	8722	1	0	-260	-260	2147494912	正常
20120418	8722	多头	20120419	8692	1	0	-150	-150	2147494656	正常
20120419	8692	空头	20120420	8684	1	0	40	40	2147494656	正常
20120420	8684	多头	20120423	8562	1	0	-610	-610	2147494144	正常
20120423	8562	空头	20120424	8564	1	0	-10	-10	2147494144	正常
20120424	8564	多头	20120425	8530	1	0	-170	-170	2147493888	正常
20120425	8530	空头	20120426	8564	1	0	-170	-170	2147493632	正常
20120426	8564	多头	20120427	8562	1	0	-10	-10	2147493632	正常
20120427	8562	空头	20120502	8604	1	0	-210	-210	2147493376	正常
20120502	8604	多头	20120503	8614	1	0	50	50	2147493376	正常
20120503	8614	空头	20120504	8622	1	0	-40	-40	2147493376	正常
20120504	8622	多头	20120507	8474	1	0	-740	-740	2147492608	正常
20120507	8474	空头	20120508	8468	1	0	30	30	2147492608	正常
20120508	8468	多头	20120509	8436	1	0	-160	-160	2147492352	正常
20120509	8436	空头	20120510	8452	1	0	-80	-80	2147492352	正常
20120510	8452	多头	20120511	8306	1	0	-730	-730	2147491584	正常
20120511	8306	空头	20120514	8230	1	0	380	380	2147491840	正常
20120514	8230	多头	20120515	8168	1	0	-310	-310	2147491584	正常
20120515	8168	空头	20120516	8110	1	0	290	290	2147491840	正常
20120516	8110	多头	20120517	8236	1	0	630	630	2147492352	正常
20120517	8236	空头	20120518	8182	1	0	270	270	2147492608	正常
20120518	8182	多头	20120521	8210	1	0	140	140	2147492864	正常
20120521	8210	空头	20120522	8144	1	0	330	330	2147493120	正常
20120522	8144	多头	20120523	7988	1	0	-780	-780	2147492352	正常
20120523	7988	空头	20120524	8018	1	0	-150	-150	2147492096	正常
20120524	8018	多头	20120525	7980	1	0	-190	-190	2147491840	正常
20120525	7980	空头	20120528	7938	1	0	210	210	2147492096	正常
20120528	7938	多头	20120529	8036	1	0	490	490	2147492608	正常
20120529	8036	空头	20120530	7964	1	0	360	360	2147492864	正常
20120530	7964	多头	20120531	7772	1	0	-960	-960	2147491840	正常
20120531	7772	空头	20120601	7636	1	0	680	680	2147492608	正常
20120601	7636	多头	20120604	7300	1	0	-1680	-1680	2147490816	正常
20120604	7300	空头	20120605	7238	1	0	310	310	2147491072	正常
20120605	7238	多头	20120606	7238	1	0	0	0	2147491072	正常
20120606	7238	空头	20120607	7252	1	0	-70	-70	2147491072	正常
20120607	7252	多头	20120608	7024	1	0	-1140	-1140	2147490048	正常
20120608	7024	空头	20120611	7190	1	0	-830	-830	2147489280	正常
20120611	7190	多头	20120612	7020	1	0	-850	-850	2147488512	正常
20120612	7020	空头	20120613	7038	1	0	-90	-90	2147488512	正常
20120613	7038	多头	20120614	7068	1	0	150	150	2147488768	正常
20120614	7068	空头	20120615	7242	1	0	-870	-870	2147488000	正常
20120615	7242	多头	20120618	7294	1	0	260	260	2147488256	正常
20120618	7294	空头	20120619	7292	1	0	10	10	2147488256	正常
20120619	7292	多头	20120620	7292	1	0	0	0	2147488256	正常
20120620	7292	空头	20120621	7106	1	0	930	930	2147489280	正常
20120621	7106	多头	20120625	7074	1	0	-160	-160	2147489024	正常
20120625	7074	空头	20120626	7096	1	0	-110	-110	2147489024	正常
20120626	7096	多头	20120627	7102	1	0	30	30	2147489024	正常
20120627	7102	空头	20120628	7224	1	0	-610	-610	2147488512	正常
20120628	7224	多头	20120629	7326	1	0	510	510	2147489024	正常
20120629	7326	空头	20120702	7424	1	0	-490	-490	2147488512	正常
20120702	7424	多头	20120703	7590	1	0	830	830	2147489280	正常
20120703	7590	空头	20120704	7642	1	0	-260	-260	2147489024	正常
20120704	7642	多头	20120705	7712	1	0	350	350	2147489280	正常
20120705	7712	空头	20120706	7640	1	0	360	360	2147489536	正常
20120706	7640	多头	20120709	7570	1	0	-350	-350	2147489280	正常
20120709	7570	空头	20120710	7490	1	0	400	400	2147489792	正常
20120710	7490	多头	20120711	7490	1	0	0	0	2147489792	正常
20120711	7490	空头	20120712	7522	1	0	-160	-160	2147489536	正常
20120712	7522	多头	20120713	7716	1	0	970	970	2147490560	正常
20120713	7716	空头	20120716	7830	1	0	-570	-570	2147490048	正常
20120716	7830	多头	20120717	7752	1	0	-390	-390	2147489536	正常
20120717	7752	空头	20120718	7702	1	0	250	250	2147489792	正常
20120718	7702	多头	20120719	7844	1	0	710	710	2147490560	正常
20120719	7844	空头	20120720	7712	1	0	660	660	2147491328	正常
20120720	7712	多头	20120723	7526	1	0	-930	-930	2147490304	正常
20120723	7526	空头	20120724	7600	1	0	-370	-370	2147490048	正常
20120724	7600	多头	20120725	7570	1	0	-150	-150	2147489792	正常
20120725	7570	空头	20120726	7520	1	0	250	250	2147490048	正常
20120726	7520	多头	20120727	7660	1	0	700	700	2147490816	正常
20120727	7660	空头	20120730	7780	1	0	-600	-600	2147490304	正常
20120730	7780	多头	20120731	7804	1	0	120	120	2147490304	正常
20120731	7804	空头	20120801	7838	1	0	-170	-170	2147490048	正常
20120801	7838	多头	20120802	7800	1	0	-190	-190	2147489792	正常
20120802	7800	空头	20120803	7794	1	0	30	30	2147489792	正常
20120803	7794	多头	20120806	7926	1	0	660	660	2147490560	正常
20120806	7926	空头	20120807	7960	1	0	-170	-170	2147490304	正常
20120807	7960	多头	20120808	7910	1	0	-250	-250	2147490048	正常
20120808	7910	空头	20120809	7986	1	0	-380	-380	2147489792	正常
20120809	7986	多头	20120810	7910	1	0	-380	-380	2147489536	正常
20120810	7910	空头	20120813	7908	1	0	10	10	2147489536	正常
20120813	7908	多头	20120814	7872	1	0	-180	-180	2147489280	正常
20120814	7872	空头	20120815	7880	1	0	-40	-40	2147489280	正常
20120815	7880	多头	20120816	7902	1	0	110	110	2147489280	正常
20120816	7902	空头	20120817	7900	1	0	10	10	2147489280	正常
20120817	7900	多头	20120820	7902	1	0	10	10	2147489280	正常
20120820	7902	空头	20120821	7936	1	0	-170	-170	2147489024	正常
20120821	7936	多头	20120822	7914	1	0	-110	-110	2147489024	正常
20120822	7914	空头	20120823	7950	1	0	-180	-180	2147488768	正常
20120823	7950	多头	20120824	7982	1	0	160	160	2147489024	正常
20120824	7982	空头	20120827	8100	1	0	-590	-590	2147488512	正常
20120827	8100	多头	20120828	8052	1	0	-240	-240	2147488256	正常
20120828	8052	空头	20120829	8068	1	0	-80	-80	2147488256	正常
20120829	8068	多头	20120830	8130	1	0	310	310	2147488512	正常
20120830	8130	空头	20120831	8084	1	0	230	230	2147488768	正常
20120831	8084	多头	20120903	8206	1	0	610	610	2147489280	正常
20120903	8206	空头	20120904	8204	1	0	10	10	2147489280	正常
20120904	8204	多头	20120905	8110	1	0	-470	-470	2147488768	正常
20120905	8110	空头	20120906	8150	1	0	-200	-200	2147488512	正常
20120906	8150	多头	20120907	8120	1	0	-150	-150	2147488256	正常
20120907	8120	空头	20120910	8180	1	0	-300	-300	2147488000	正常
20120910	8180	多头	20120911	8192	1	0	60	60	2147488000	正常
20120911	8192	空头	20120912	8330	1	0	-690	-690	2147487232	正常
20120912	8330	多头	20120913	8400	1	0	350	350	2147487488	正常
20120913	8400	空头	20120914	8820	1	0	-2100	-2100	2147485440	正常
20120914	8820	多头	20120917	7830	1	0	-4950	-4950	2147480448	正常
20120917	7830	空头	20120918	7730	1	0	500	500	2147480960	正常
20120918	7730	多头	20120919	7776	1	0	230	230	2147481216	正常
20120919	7776	空头	20120920	7602	1	0	870	870	2147482112	正常
20120920	7602	多头	20120921	7590	1	0	-60	-60	2147482112	正常
20120921	7590	空头	20120924	7542	1	0	240	240	2147482368	正常
20120924	7542	多头	20120925	7574	1	0	160	160	2147482496	正常
20120925	7574	空头	20120926	7510	1	0	320	320	2147482880	正常
20120926	7510	多头	20120927	7530	1	0	100	100	2147483008	正常
20120927	7530	空头	20120928	7632	1	0	-510	-510	2147482496	正常
20120928	7632	多头	20121008	7456	1	0	-880	-880	2147481600	正常
20121008	7456	空头	20121009	7600	1	0	-720	-720	2147480832	正常
20121009	7600	多头	20121010	7582	1	0	-90	-90	2147480704	正常
20121010	7582	空头	20121011	7644	1	0	-310	-310	2147480448	正常
20121011	7644	多头	20121012	7614	1	0	-150	-150	2147480320	正常
20121012	7614	空头	20121015	7596	1	0	90	90	2147480448	正常
20121015	7596	多头	20121016	7668	1	0	360	360	2147480832	正常
20121016	7668	空头	20121017	7650	1	0	90	90	2147480960	正常
20121017	7650	多头	20121018	7640	1	0	-50	-50	2147480960	正常
20121018	7640	空头	20121019	7576	1	0	320	320	2147481344	正常
20121019	7576	多头	20121022	7576	1	0	0	0	2147481344	正常
20121022	7576	空头	20121023	7492	1	0	420	420	2147481728	正常
20121023	7492	多头	20121024	7560	1	0	340	340	2147482112	正常
20121024	7560	空头	20121025	7566	1	0	-30	-30	2147482112	正常
20121025	7566	多头	20121026	7540	1	0	-130	-130	2147481984	正常
20121026	7540	空头	20121029	7454	1	0	430	430	2147482368	正常
20121029	7454	多头	20121030	7432	1	0	-110	-110	2147482240	正常
20121030	7432	空头	20121031	7468	1	0	-180	-180	2147482112	正常
20121031	7468	多头	20121101	7526	1	0	290	290	2147482368	正常
20121101	7526	空头	20121102	7546	1	0	-100	-100	2147482240	正常
20121102	7546	多头	20121105	7442	1	0	-520	-520	2147481728	正常
20121105	7442	空头	20121106	7454	1	0	-60	-60	2147481728	正常
20121106	7454	多头	20121107	7562	1	0	540	540	2147482240	正常
20121107	7562	空头	20121108	7486	1	0	380	380	2147482624	正常
20121108	7486	多头	20121109	7464	1	0	-110	-110	2147482496	正常
20121109	7464	空头	20121112	7462	1	0	10	10	2147482496	正常
20121112	7462	多头	20121113	7424	1	0	-190	-190	2147482368	正常
20121113	7424	空头	20121114	7466	1	0	-210	-210	2147482112	正常
20121114	7466	多头	20121115	7444	1	0	-110	-110	2147481984	正常
20121115	7444	空头	20121116	7428	1	0	80	80	2147482112	正常
20121116	7428	多头	20121119	7456	1	0	140	140	2147482240	正常
20121119	7456	空头	20121120	7492	1	0	-180	-180	2147482112	正常
20121120	7492	多头	20121121	7518	1	0	130	130	2147482240	正常
20121121	7518	空头	20121122	7502	1	0	80	80	2147482368	正常
20121122	7502	多头	20121123	7490	1	0	-60	-60	2147482368	正常
20121123	7490	空头	20121126	7570	1	0	-400	-400	2147481984	正常
20121126	7570	多头	20121127	7588	1	0	90	90	2147482112	正常
20121127	7588	空头	20121128	7524	1	0	320	320	2147482368	正常
20121128	7524	多头	20121129	7544	1	0	100	100	2147482496	正常
20121129	7544	空头	20121130	7592	1	0	-240	-240	2147482240	正常
20121130	7592	多头	20121203	7654	1	0	310	310	2147482496	正常
20121203	7654	空头	20121204	7662	1	0	-40	-40	2147482496	正常
20121204	7662	多头	20121205	7726	1	0	320	320	2147482880	正常
20121205	7726	空头	20121206	7846	1	0	-600	-600	2147482240	正常
20121206	7846	多头	20121207	7960	1	0	570	570	2147482752	正常
20121207	7960	空头	20121210	8020	1	0	-300	-300	2147482496	正常
20121210	8020	多头	20121211	7952	1	0	-340	-340	2147482112	正常
20121211	7952	空头	20121212	7966	1	0	-70	-70	2147481984	正常
20121212	7966	多头	20121213	7874	1	0	-460	-460	2147481472	正常
20121213	7874	空头	20121214	7910	1	0	-180	-180	2147481344	正常
20121214	7910	多头	20121217	8072	1	0	810	810	2147482112	正常
20121217	8072	空头	20121218	8096	1	0	-120	-120	2147481984	正常
20121218	8096	多头	20121219	8102	1	0	30	30	2147481984	正常
20121219	8102	空头	20121220	8080	1	0	110	110	2147482112	正常
20121220	8080	多头	20121221	8060	1	0	-100	-100	2147481984	正常
20121221	8060	空头	20121224	8094	1	0	-170	-170	2147481856	正常
20121224	8094	多头	20121225	8154	1	0	300	300	2147482112	正常
20121225	8154	空头	20121226	8264	1	0	-550	-550	2147481600	正常
20121226	8264	多头	20121227	8290	1	0	130	130	2147481728	正常
20121227	8290	空头	20121228	8336	1	0	-230	-230	2147481472	正常
20121228	8336	多头	20121231	8490	1	0	770	770	2147482240	正常
20121231	8490	空头	20130104	8524	1	0	-170	-170	2147482112	正常
20130104	8524	多头	20130107	8594	1	0	350	350	2147482496	正常
20130107	8594	空头	20130108	8550	1	0	220	220	2147482752	正常
20130108	8550	多头	20130109	8456	1	0	-470	-470	2147482240	正常
20130109	8456	空头	20130110	8470	1	0	-70	-70	2147482112	正常
20130110	8470	多头	20130111	8318	1	0	-760	-760	2147481344	正常
20130111	8318	空头	20130114	8398	1	0	-400	-400	2147480960	正常
20130114	8398	多头	20130115	8252	1	0	-730	-730	2147480192	正常
20130115	8252	空头	20130116	8260	1	0	-40	-40	2147480192	正常
20130116	8260	多头	20130117	8284	1	0	120	120	2147480320	正常
20130117	8284	空头	20130118	8404	1	0	-600	-600	2147479680	正常
20130118	8404	多头	20130121	8378	1	0	-130	-130	2147479552	正常
20130121	8378	空头	20130122	8326	1	0	260	260	2147479808	正常
20130122	8326	多头	20130123	8332	1	0	30	30	2147479808	正常
20130123	8332	空头	20130124	8352	1	0	-100	-100	2147479680	正常
20130124	8352	多头	20130125	8390	1	0	190	190	2147479808	正常
20130125	8390	空头	20130128	8492	1	0	-510	-510	2147479296	正常
20130128	8492	多头	20130129	8506	1	0	70	70	2147479424	正常
20130129	8506	空头	20130130	8548	1	0	-210	-210	2147479168	正常
20130130	8548	多头	20130131	8566	1	0	90	90	2147479296	正常
20130131	8566	空头	20130201	8622	1	0	-280	-280	2147479040	正常
20130201	8622	多头	20130204	8798	1	0	880	880	2147479936	正常
20130204	8798	空头	20130205	8838	1	0	-200	-200	2147479680	正常
20130205	8838	多头	20130206	8840	1	0	10	10	2147479680	正常
20130206	8840	空头	20130207	8980	1	0	-700	-700	2147479040	正常
20130207	8980	多头	20130208	8998	1	0	90	90	2147479168	正常
20130208	8998	空头	20130218	8832	1	0	830	830	2147479936	正常
20130218	8832	多头	20130219	8796	1	0	-180	-180	2147479808	正常
20130219	8796	空头	20130220	8728	1	0	340	340	2147480192	正常
20130220	8728	多头	20130221	8542	1	0	-930	-930	2147479296	正常
20130221	8542	空头	20130222	8560	1	0	-90	-90	2147479168	正常
20130222	8560	多头	20130225	8550	1	0	-50	-50	2147479168	正常
20130225	8550	空头	20130226	8354	1	0	980	980	2147480192	正常
20130226	8354	多头	20130227	8360	1	0	30	30	2147480192	正常
20130227	8360	空头	20130228	8430	1	0	-350	-350	2147479808	正常
20130228	8430	多头	20130301	8240	1	0	-950	-950	2147478912	正常
20130301	8240	空头	20130304	8066	1	0	870	870	2147479808	正常
20130304	8066	多头	20130305	8126	1	0	300	300	2147480064	正常
20130305	8126	空头	20130306	8196	1	0	-350	-350	2147479680	正常
20130306	8196	多头	20130307	8124	1	0	-360	-360	2147479296	正常
20130307	8124	空头	20130308	8130	1	0	-30	-30	2147479296	正常
20130308	8130	多头	20130311	8136	1	0	30	30	2147479296	正常
20130311	8136	空头	20130312	8030	1	0	530	530	2147479808	正常
20130312	8030	多头	20130313	8076	1	0	230	230	2147480064	正常
20130313	8076	空头	20130314	8054	1	0	110	110	2147480192	正常
20130314	8054	多头	20130315	8244	1	0	950	950	2147481088	正常
20130315	8244	空头	20130318	8092	1	0	760	760	2147481856	正常
20130318	8092	多头	20130319	8114	1	0	110	110	2147481984	正常
20130319	8114	空头	20130320	8084	1	0	150	150	2147482112	正常
20130320	8084	多头	20130321	8104	1	0	100	100	2147482240	正常
20130321	8104	空头	20130322	7944	1	0	800	800	2147483008	正常
20130322	7944	多头	20130325	7958	1	0	70	70	2147483136	正常
20130325	7958	空头	20130326	7874	1	0	420	420	2147483520	正常
20130326	7874	多头	20130327	7776	1	0	-490	-490	2147483008	正常
20130327	7776	空头	20130328	7806	1	0	-150	-150	2147482880	正常
20130328	7806	多头	20130329	7768	1	0	-190	-190	2147482752	正常
20130329	7768	空头	20130401	7656	1	0	560	560	2147483264	正常
20130401	7656	多头	20130402	7846	1	0	950	950	2147484160	正常
20130402	7846	空头	20130403	7904	1	0	-290	-290	2147483904	正常
20130403	7904	多头	20130408	7940	1	0	180	180	2147484160	正常
20130408	7940	空头	20130409	7954	1	0	-70	-70	2147484160	正常
20130409	7954	多头	20130410	8084	1	0	650	650	2147484928	正常
20130410	8084	空头	20130411	8022	1	0	310	310	2147485184	正常
20130411	8022	多头	20130412	8050	1	0	140	140	2147485440	正常
20130412	8050	空头	20130415	7770	1	0	1400	1400	2147486720	正常
20130415	7770	多头	20130416	7706	1	0	-320	-320	2147486464	正常
20130416	7706	空头	20130417	7692	1	0	70	70	2147486464	正常
20130417	7692	多头	20130418	7528	1	0	-820	-820	2147485696	正常
20130418	7528	空头	20130418	7528	1	0	0	0	2147485696	正常
