模型名称：数据导出
合约名称：PTA1309 
测试时间：2007-02-26 -- 2013-04-18
测试周期：日线
测试模式：实战模式
开仓时使用的资金比率：100%
最大开仓手数：1000
保证金比率：8%
单位：5吨/手
手续费：0圆/手
----------------------------------
  测试天数：		2243		  测试周期数：	1444
  指令总数：		1444		  平均交易周期：1
  初始资金：		2147483647		  最终权益：	2147470080
  总收益率(盈利/初始资金)：	-0.00%	  盈利：	-13567.00
  扣除最大盈利后收益率：	-0.00%
  扣除最大亏损后收益率：	-0.00%

  可靠性(胜率)：	50.48%		  成交额：	118554736
  期望收益(平均R乘数)：	0.00R		  总手续费：	0

  总交易次数：		1444		
  盈利次数比例：	49.45%		  亏损次数比例：	49.45%
  平均利润率：		-0.00%		  平均每次盈利：	-9
  标准离差率：		-6727.6%		  标准离差：		648.07
  多头次数：		722		  空头次数：		721
  多头盈利次数：	375		  空头盈利次数：	339

  盈利次数：		714		  亏损次数：	714
  总盈利：		300680(0.01%)	  总亏损：	-314590(-0.01%)
  平均盈利率：		421(0.00%)	  平均亏损率：	-441(-0.00%)
  最大盈利额：		4240(0.00%)	  最大亏损额：	-6750(-0.00%)
  平均盈利周期：	1		  平均亏损周期：	1
  最大盈利周期：	1		  最大亏损周期：	1
  最大连续盈利次数：	14		  最大连续亏损次数：	8
  最大连续盈利：	8160(0.00%)	  最大连续亏损：	-9250(-0.00%)

  空仓总时间：		0		  最长空仓时间：	0
  空仓时间/总时间：	0.00%


开仓时间	开仓价格	交易类型	平仓时间	平仓价格	手数	手续费	盈利	扣除手续费后盈利	总资金	平仓类型
20120717	7736	空头	20120718	7690	1	0	230	230	2147480832	正常
20120718	7690	多头	20120719	7722	1	0	160	160	2147480960	正常
20120719	7722	空头	20120720	7696	1	0	130	130	2147481088	正常
20120720	7696	多头	20120723	7468	1	0	-1140	-1140	2147479936	正常
20120723	7468	空头	20120724	7420	1	0	240	240	2147480192	正常
20120724	7420	多头	20120725	7550	1	0	650	650	2147480832	正常
20120725	7550	空头	20120726	7450	1	0	500	500	2147481344	正常
20120726	7450	多头	20120727	7242	1	0	-1040	-1040	2147480320	正常
20120727	7242	空头	20120730	7660	1	0	-2090	-2090	2147478272	正常
20120730	7660	多头	20120731	7716	1	0	280	280	2147478528	正常
20120731	7716	空头	20120801	7730	1	0	-70	-70	2147478400	正常
20120801	7730	多头	20120802	7756	1	0	130	130	2147478528	正常
20120802	7756	空头	20120803	7746	1	0	50	50	2147478528	正常
20120803	7746	多头	20120806	7852	1	0	530	530	2147479040	正常
20120806	7852	空头	20120807	7930	1	0	-390	-390	2147478656	正常
20120807	7930	多头	20120808	7902	1	0	-140	-140	2147478528	正常
20120808	7902	空头	20120809	7934	1	0	-160	-160	2147478400	正常
20120809	7934	多头	20120810	7886	1	0	-240	-240	2147478144	正常
20120810	7886	空头	20120813	7880	1	0	30	30	2147478144	正常
20120813	7880	多头	20120814	7848	1	0	-160	-160	2147478016	正常
20120814	7848	空头	20120815	7816	1	0	160	160	2147478144	正常
20120815	7816	多头	20120816	7872	1	0	280	280	2147478400	正常
20120816	7872	空头	20120817	7882	1	0	-50	-50	2147478400	正常
20120817	7882	多头	20120820	7650	1	0	-1160	-1160	2147477248	正常
20120820	7650	空头	20120821	7880	1	0	-1150	-1150	2147476096	正常
20120821	7880	多头	20120822	7886	1	0	30	30	2147476096	正常
20120822	7886	空头	20120823	7910	1	0	-120	-120	2147475968	正常
20120823	7910	多头	20120824	7934	1	0	120	120	2147476096	正常
20120824	7934	空头	20120827	8054	1	0	-600	-600	2147475456	正常
20120827	8054	多头	20120828	8046	1	0	-40	-40	2147475456	正常
20120828	8046	空头	20120829	8034	1	0	60	60	2147475456	正常
20120829	8034	多头	20120830	8052	1	0	90	90	2147475584	正常
20120830	8052	空头	20120831	8072	1	0	-100	-100	2147475456	正常
20120831	8072	多头	20120903	8180	1	0	540	540	2147475968	正常
20120903	8180	空头	20120904	8200	1	0	-100	-100	2147475840	正常
20120904	8200	多头	20120905	8110	1	0	-450	-450	2147475328	正常
20120905	8110	空头	20120906	8140	1	0	-150	-150	2147475200	正常
20120906	8140	多头	20120907	8090	1	0	-250	-250	2147474944	正常
20120907	8090	空头	20120910	8180	1	0	-450	-450	2147474432	正常
20120910	8180	多头	20120911	8180	1	0	0	0	2147474432	正常
20120911	8180	空头	20120912	8210	1	0	-150	-150	2147474304	正常
20120912	8210	多头	20120913	8350	1	0	700	700	2147474944	正常
20120913	8350	空头	20120914	8820	1	0	-2350	-2350	2147472640	正常
20120914	8820	多头	20120917	7776	1	0	-5220	-5220	2147467392	正常
20120917	7776	空头	20120918	7730	1	0	230	230	2147467648	正常
20120918	7730	多头	20120919	7718	1	0	-60	-60	2147467648	正常
20120919	7718	空头	20120920	7602	1	0	580	580	2147468288	正常
20120920	7602	多头	20120921	7580	1	0	-110	-110	2147468160	正常
20120921	7580	空头	20120924	7488	1	0	460	460	2147468672	正常
20120924	7488	多头	20120925	7558	1	0	350	350	2147469056	正常
20120925	7558	空头	20120926	7490	1	0	340	340	2147469440	正常
20120926	7490	多头	20120927	7440	1	0	-250	-250	2147469184	正常
20120927	7440	空头	20120928	7530	1	0	-450	-450	2147468672	正常
20120928	7530	多头	20121008	7450	1	0	-400	-400	2147468288	正常
20121008	7450	空头	20121009	7496	1	0	-230	-230	2147468032	正常
20121009	7496	多头	20121010	7550	1	0	270	270	2147468288	正常
20121010	7550	空头	20121011	7574	1	0	-120	-120	2147468160	正常
20121011	7574	多头	20121012	7580	1	0	30	30	2147468160	正常
20121012	7580	空头	20121015	7540	1	0	200	200	2147468416	正常
20121015	7540	多头	20121016	7608	1	0	340	340	2147468800	正常
20121016	7608	空头	20121017	7620	1	0	-60	-60	2147468800	正常
20121017	7620	多头	20121018	7608	1	0	-60	-60	2147468800	正常
20121018	7608	空头	20121019	7568	1	0	200	200	2147469056	正常
20121019	7568	多头	20121022	7514	1	0	-270	-270	2147468800	正常
20121022	7514	空头	20121023	7492	1	0	110	110	2147468928	正常
20121023	7492	多头	20121024	7436	1	0	-280	-280	2147468672	正常
20121024	7436	空头	20121025	7512	1	0	-380	-380	2147468288	正常
20121025	7512	多头	20121026	7482	1	0	-150	-150	2147468160	正常
20121026	7482	空头	20121029	7400	1	0	410	410	2147468544	正常
20121029	7400	多头	20121030	7338	1	0	-310	-310	2147468288	正常
20121030	7338	空头	20121031	7410	1	0	-360	-360	2147467904	正常
20121031	7410	多头	20121101	7398	1	0	-60	-60	2147467904	正常
20121101	7398	空头	20121102	7508	1	0	-550	-550	2147467392	正常
20121102	7508	多头	20121105	7408	1	0	-500	-500	2147466880	正常
20121105	7408	空头	20121106	7420	1	0	-60	-60	2147466880	正常
20121106	7420	多头	20121107	7480	1	0	300	300	2147467136	正常
20121107	7480	空头	20121108	7434	1	0	230	230	2147467392	正常
20121108	7434	多头	20121109	7460	1	0	130	130	2147467520	正常
20121109	7460	空头	20121112	7398	1	0	310	310	2147467776	正常
20121112	7398	多头	20121113	7412	1	0	70	70	2147467904	正常
20121113	7412	空头	20121114	7322	1	0	450	450	2147468416	正常
20121114	7322	多头	20121115	7432	1	0	550	550	2147468928	正常
20121115	7432	空头	20121116	7402	1	0	150	150	2147469056	正常
20121116	7402	多头	20121119	7426	1	0	120	120	2147469184	正常
20121119	7426	空头	20121120	7464	1	0	-190	-190	2147469056	正常
20121120	7464	多头	20121121	7458	1	0	-30	-30	2147469056	正常
20121121	7458	空头	20121122	7494	1	0	-180	-180	2147468928	正常
20121122	7494	多头	20121123	7466	1	0	-140	-140	2147468800	正常
20121123	7466	空头	20121126	7496	1	0	-150	-150	2147468672	正常
20121126	7496	多头	20121127	7570	1	0	370	370	2147469056	正常
20121127	7570	空头	20121128	7518	1	0	260	260	2147469312	正常
20121128	7518	多头	20121129	7518	1	0	0	0	2147469312	正常
20121129	7518	空头	20121130	7558	1	0	-200	-200	2147469056	正常
20121130	7558	多头	20121203	7590	1	0	160	160	2147469184	正常
20121203	7590	空头	20121204	7624	1	0	-170	-170	2147469056	正常
20121204	7624	多头	20121205	7652	1	0	140	140	2147469184	正常
20121205	7652	空头	20121206	7714	1	0	-310	-310	2147468928	正常
20121206	7714	多头	20121207	7818	1	0	520	520	2147469440	正常
20121207	7818	空头	20121210	7940	1	0	-610	-610	2147468800	正常
20121210	7940	多头	20121211	7926	1	0	-70	-70	2147468672	正常
20121211	7926	空头	20121212	7934	1	0	-40	-40	2147468672	正常
20121212	7934	多头	20121213	7866	1	0	-340	-340	2147468288	正常
20121213	7866	空头	20121214	7848	1	0	90	90	2147468416	正常
20121214	7848	多头	20121217	7910	1	0	310	310	2147468672	正常
20121217	7910	空头	20121218	8044	1	0	-670	-670	2147468032	正常
20121218	8044	多头	20121219	8038	1	0	-30	-30	2147468032	正常
20121219	8038	空头	20121220	8018	1	0	100	100	2147468160	正常
20121220	8018	多头	20121221	8036	1	0	90	90	2147468288	正常
20121221	8036	空头	20121224	8030	1	0	30	30	2147468288	正常
20121224	8030	多头	20121225	8062	1	0	160	160	2147468416	正常
20121225	8062	空头	20121226	8172	1	0	-550	-550	2147467904	正常
20121226	8172	多头	20121227	8272	1	0	500	500	2147468416	正常
20121227	8272	空头	20121228	8290	1	0	-90	-90	2147468288	正常
20121228	8290	多头	20121231	8330	1	0	200	200	2147468544	正常
20121231	8330	空头	20130104	8476	1	0	-730	-730	2147467776	正常
20130104	8476	多头	20130107	8538	1	0	310	310	2147468032	正常
20130107	8538	空头	20130108	8544	1	0	-30	-30	2147468032	正常
20130108	8544	多头	20130109	8420	1	0	-620	-620	2147467392	正常
20130109	8420	空头	20130110	8436	1	0	-80	-80	2147467264	正常
20130110	8436	多头	20130111	8316	1	0	-600	-600	2147466624	正常
20130111	8316	空头	20130114	8310	1	0	30	30	2147466624	正常
20130114	8310	多头	20130115	8230	1	0	-400	-400	2147466240	正常
20130115	8230	空头	20130116	8204	1	0	130	130	2147466368	正常
20130116	8204	多头	20130117	8250	1	0	230	230	2147466624	正常
20130117	8250	空头	20130118	8320	1	0	-350	-350	2147466240	正常
20130118	8320	多头	20130121	8364	1	0	220	220	2147466496	正常
20130121	8364	空头	20130122	8290	1	0	370	370	2147466880	正常
20130122	8290	多头	20130123	8304	1	0	70	70	2147467008	正常
20130123	8304	空头	20130124	8230	1	0	370	370	2147467392	正常
20130124	8230	多头	20130125	8366	1	0	680	680	2147468032	正常
20130125	8366	空头	20130128	8368	1	0	-10	-10	2147468032	正常
20130128	8368	多头	20130129	8466	1	0	490	490	2147468544	正常
20130129	8466	空头	20130130	8506	1	0	-200	-200	2147468288	正常
20130130	8506	多头	20130131	8536	1	0	150	150	2147468416	正常
20130131	8536	空头	20130201	8540	1	0	-20	-20	2147468416	正常
20130201	8540	多头	20130204	8628	1	0	440	440	2147468800	正常
20130204	8628	空头	20130205	8730	1	0	-510	-510	2147468288	正常
20130205	8730	多头	20130206	8824	1	0	470	470	2147468800	正常
20130206	8824	空头	20130207	8776	1	0	240	240	2147469056	正常
20130207	8776	多头	20130208	8944	1	0	840	840	2147469952	正常
20130208	8944	空头	20130218	8816	1	0	640	640	2147470592	正常
20130218	8816	多头	20130219	8782	1	0	-170	-170	2147470464	正常
20130219	8782	空头	20130220	8700	1	0	410	410	2147470848	正常
20130220	8700	多头	20130221	8490	1	0	-1050	-1050	2147469824	正常
20130221	8490	空头	20130222	8504	1	0	-70	-70	2147469696	正常
20130222	8504	多头	20130225	8444	1	0	-300	-300	2147469440	正常
20130225	8444	空头	20130226	8354	1	0	450	450	2147469952	正常
20130226	8354	多头	20130227	8322	1	0	-160	-160	2147469824	正常
20130227	8322	空头	20130228	8374	1	0	-260	-260	2147469568	正常
20130228	8374	多头	20130301	8206	1	0	-840	-840	2147468672	正常
20130301	8206	空头	20130304	8056	1	0	750	750	2147469440	正常
20130304	8056	多头	20130305	8030	1	0	-130	-130	2147469312	正常
20130305	8030	空头	20130306	8154	1	0	-620	-620	2147468672	正常
20130306	8154	多头	20130307	8080	1	0	-370	-370	2147468288	正常
20130307	8080	空头	20130308	8064	1	0	80	80	2147468416	正常
20130308	8064	多头	20130311	8118	1	0	270	270	2147468672	正常
20130311	8118	空头	20130312	8002	1	0	580	580	2147469312	正常
20130312	8002	多头	20130313	7940	1	0	-310	-310	2147469056	正常
20130313	7940	空头	20130314	7926	1	0	70	70	2147469184	正常
20130314	7926	多头	20130315	8082	1	0	780	780	2147469952	正常
20130315	8082	空头	20130318	8054	1	0	140	140	2147470080	正常
20130318	8054	多头	20130319	8072	1	0	90	90	2147470208	正常
20130319	8072	空头	20130320	8004	1	0	340	340	2147470592	正常
20130320	8004	多头	20130321	8096	1	0	460	460	2147471104	正常
20130321	8096	空头	20130322	7938	1	0	790	790	2147471872	正常
20130322	7938	多头	20130325	7904	1	0	-170	-170	2147471744	正常
20130325	7904	空头	20130326	7852	1	0	260	260	2147472000	正常
20130326	7852	多头	20130327	7774	1	0	-390	-390	2147471616	正常
20130327	7774	空头	20130328	7752	1	0	110	110	2147471744	正常
20130328	7752	多头	20130329	7706	1	0	-230	-230	2147471488	正常
20130329	7706	空头	20130401	7638	1	0	340	340	2147471872	正常
20130401	7638	多头	20130402	7672	1	0	170	170	2147472000	正常
20130402	7672	空头	20130403	7820	1	0	-740	-740	2147471232	正常
20130403	7820	多头	20130408	7800	1	0	-100	-100	2147471104	正常
20130408	7800	空头	20130409	7882	1	0	-410	-410	2147470720	正常
20130409	7882	多头	20130410	7960	1	0	390	390	2147471104	正常
20130410	7960	空头	20130411	7998	1	0	-190	-190	2147470976	正常
20130411	7998	多头	20130412	7970	1	0	-140	-140	2147470848	正常
20130412	7970	空头	20130415	7692	1	0	1390	1390	2147472256	正常
20130415	7692	多头	20130416	7512	1	0	-900	-900	2147471360	正常
20130416	7512	空头	20130417	7610	1	0	-490	-490	2147470848	正常
20130417	7610	多头	20130418	7450	1	0	-800	-800	2147470080	正常
20130418	7450	空头	20130418	7450	1	0	0	0	2147470080	正常
